OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
420,AT81,man78,39,84.07,20.34,2020-08-27,2020-10-14
421,ZZ15,man89,100,88.5,19.56,2020-08-08,2020-09-26
422,FU80,man19,47,34.37,22.98,2020-08-11,2020-09-26
423,EV20,man02,32,93.05,12.27,2020-09-09,2020-10-18
424,DP30,man18,32,35.51,10.73,2020-09-13,2020-10-14
425,BV27,man57,6,66.75,21.04,2020-09-12,2020-10-06
426,QA49,man57,59,74.43,24.3,2020-09-05,2020-10-11
427,EA72,man58,97,44.3,24.36,2020-09-13,2020-10-07
428,SU30,man10,37,57.12,10.35,2020-09-23,2020-10-02
429,WS68,man83,58,83.41,29.97,2020-08-09,2020-10-12
430,JM97,man88,32,33.39,20.04,2020-08-28,2020-10-13
431,PZ03,man09,95,92.36,21.54,2020-09-03,2020-10-06
432,WO25,man57,49,91.05,28.6,2020-07-28,2020-10-10
433,VT35,man23,37,69.86,28.52,2020-08-31,2020-10-13
434,VB42,man54,49,32.76,29.81,2020-08-10,2020-10-15
435,WB93,man02,9,76.74,29.46,2020-08-23,2020-10-15
436,DY33,man59,72,69.87,13.32,2020-08-31,2020-09-27
437,HM22,man49,48,37.12,12.84,2020-09-04,2020-09-28
438,IK25,man64,18,32.72,21.46,2020-09-19,2020-10-24
439,HH85,man53,78,67.59,12.19,2020-09-08,2020-10-14
440,UG79,man44,94,52.83,23.36,2020-08-21,2020-10-22
441,OU97,man43,29,92.83,15.91,2020-09-17,2020-10-09
442,CZ12,man48,1,66.44,23.83,2020-09-25,2020-10-11
443,FU19,man70,8,89.66,14.63,2020-09-17,2020-10-21
444,JN32,man38,55,56.84,10.39,2020-09-16,2020-10-10
445,BE15,man92,44,58.35,18.36,2020-07-29,2020-09-27
446,RM67,man83,18,44.07,23.99,2020-09-06,2020-09-28
447,JA03,man71,72,79.55,16.67,2020-08-19,2020-10-15
448,RQ06,man81,2,60.43,11.31,2020-08-20,2020-10-06
449,QP30,man90,34,22.96,18.53,2020-07-31,2020-10-12
450,DK89,man92,83,33.52,16.36,2020-09-04,2020-09-29
451,AR69,man90,3,53.09,25.87,2020-08-06,2020-10-18
452,QK59,man07,80,96.19,10.35,2020-09-20,2020-10-20
453,XZ45,man83,16,92.71,14.62,2020-08-23,2020-10-09
454,HB55,man43,26,94.74,20.95,2020-09-19,2020-10-11
455,IB88,man44,7,64.47,11.63,2020-08-06,2020-10-12
456,XH68,man16,42,89.24,16.34,2020-09-10,2020-10-07
457,ZO88,man26,25,87.45,23.47,2020-09-07,2020-10-04
458,GT00,man38,100,29.37,18.13,2020-08-23,2020-10-08
459,MA14,man05,6,41.23,24.72,2020-08-29,2020-10-24
460,GF81,man59,16,79.41,20.29,2020-09-03,2020-09-29
461,YS18,man77,52,35.99,24.12,2020-07-30,2020-09-27
462,FK65,man37,15,61.54,15.18,2020-08-30,2020-10-10
463,XL56,man15,81,65.18,14.55,2020-09-22,2020-10-13
464,CF63,man72,94,22.98,15.92,2020-08-17,2020-10-25
465,MQ03,man87,59,23.85,15.55,2020-08-05,2020-10-15
466,GL48,man36,45,31.52,10.0,2020-09-18,2020-10-26
467,PP25,man28,76,49.5,16.55,2020-08-22,2020-10-24
468,LZ90,man71,88,52.33,27.73,2020-09-24,2020-10-17
469,IE81,man31,70,85.79,20.48,2020-07-31,2020-10-14
470,XA05,man92,25,97.48,12.19,2020-08-13,2020-10-24
471,AU10,man47,45,44.99,17.3,2020-08-27,2020-09-28
472,SH70,man65,62,56.9,20.92,2020-09-12,2020-10-02
473,OQ87,man53,10,20.49,17.1,2020-08-27,2020-10-18
474,TM73,man40,4,31.09,14.89,2020-09-21,2020-09-29
475,XO60,man67,22,21.7,27.8,2020-08-14,2020-10-05
476,QW46,man33,59,88.34,25.89,2020-09-05,2020-10-08
477,NO77,man33,25,78.66,27.43,2020-07-30,2020-09-27
478,PS14,man80,11,21.2,12.51,2020-09-13,2020-10-15
479,JS02,man79,42,75.84,15.43,2020-08-23,2020-10-16
480,JG68,man99,67,81.02,15.21,2020-08-26,2020-10-13
481,VL98,man19,60,62.32,22.02,2020-09-24,2020-10-13
482,BC01,man27,11,69.5,21.33,2020-08-08,2020-10-08
483,LG34,man56,48,40.85,12.56,2020-08-09,2020-10-11
484,TY30,man03,37,23.55,16.09,2020-08-06,2020-10-05
485,DG88,man80,68,70.85,27.08,2020-08-14,2020-10-10
486,CC03,man52,79,70.06,16.76,2020-09-26,2020-10-16
487,QX24,man78,26,75.46,20.11,2020-08-21,2020-10-05
488,BI86,man22,29,51.68,11.81,2020-08-03,2020-09-26
489,YR34,man13,22,90.3,16.15,2020-09-21,2020-10-05
490,YF37,man90,4,77.44,20.51,2020-09-14,2020-10-22
491,XI19,man63,70,56.44,17.22,2020-09-23,2020-09-28
492,DY40,man91,59,20.31,19.19,2020-08-18,2020-10-01
493,EC21,man98,41,89.51,16.6,2020-09-20,2020-10-04
494,HL27,man54,43,56.83,28.12,2020-08-31,2020-10-19
495,DH63,man06,54,40.25,12.52,2020-09-02,2020-10-09
496,XJ89,man70,1,80.86,28.72,2020-09-20,2020-10-10
497,MJ44,man55,80,38.42,28.1,2020-08-15,2020-10-26
498,GI54,man71,83,33.91,29.38,2020-07-30,2020-10-19
499,IV99,man72,21,25.79,19.03,2020-08-10,2020-09-28
500,MH18,man65,40,39.12,22.42,2020-08-13,2020-10-02
501,JQ91,man74,89,75.75,16.87,2020-08-05,2020-10-25
502,MJ65,man70,25,44.37,23.28,2020-08-03,2020-10-21
503,GA33,man10,99,34.44,12.88,2020-08-11,2020-09-26
504,XE77,man55,45,39.25,28.26,2020-08-29,2020-10-23
505,XP04,man57,94,73.56,17.96,2020-09-07,2020-10-23
506,TE43,man49,52,43.69,24.77,2020-07-28,2020-10-18
507,JZ93,man54,18,25.49,29.29,2020-09-14,2020-10-18
508,ZL66,man27,27,81.48,12.81,2020-08-27,2020-10-07
509,KS88,man62,14,46.42,22.79,2020-08-12,2020-10-03
510,SK69,man68,11,29.77,28.59,2020-08-31,2020-10-06
511,PX64,man80,82,40.18,17.2,2020-08-17,2020-10-09
512,JV62,man29,98,62.91,11.0,2020-08-30,2020-10-19
513,YI80,man59,53,74.02,12.12,2020-08-29,2020-10-10
514,XD39,man06,59,63.59,29.71,2020-09-26,2020-10-24
515,FW68,man08,94,97.35,18.71,2020-08-25,2020-09-28
516,HW99,man92,43,65.7,22.53,2020-08-20,2020-10-08
517,QV96,man59,85,93.28,15.95,2020-08-05,2020-10-14
518,FZ16,man46,91,43.41,15.93,2020-08-23,2020-10-23
519,HS32,man79,59,64.73,16.77,2020-09-08,2020-10-16
520,QS89,man27,99,50.15,19.12,2020-07-29,2020-10-15
521,SC48,man22,41,36.87,20.49,2020-08-15,2020-10-08
522,WP69,man54,19,88.2,12.39,2020-09-07,2020-09-26
523,UQ17,man37,25,52.49,27.11,2020-09-22,2020-10-21
524,JP96,man35,91,25.86,16.68,2020-09-12,2020-10-25
525,IP56,man34,98,46.93,29.36,2020-09-23,2020-10-04
526,PP04,man00,13,39.39,25.46,2020-09-25,2020-10-02
527,DW15,man07,1,64.02,21.56,2020-09-03,2020-10-03
528,YV71,man24,100,83.18,17.79,2020-08-05,2020-10-16
529,XL97,man43,33,79.02,24.43,2020-08-22,2020-10-17
530,ZC34,man65,80,25.29,28.32,2020-09-09,2020-10-09
531,US49,man04,83,89.2,18.45,2020-07-28,2020-10-23
532,RQ69,man09,24,44.87,11.01,2020-09-08,2020-09-29
533,JJ24,man71,38,53.71,27.34,2020-08-21,2020-10-22
534,BT19,man82,42,87.74,14.55,2020-09-19,2020-10-03
535,HU39,man02,23,43.54,21.49,2020-08-11,2020-10-24
536,LD27,man77,60,37.0,22.6,2020-08-15,2020-10-01
537,AY96,man17,66,76.78,20.3,2020-08-13,2020-10-12
538,WP17,man29,4,85.09,19.74,2020-08-01,2020-10-25
539,GC86,man30,86,48.51,23.91,2020-09-22,2020-10-15
540,AE26,man35,92,86.07,25.27,2020-09-15,2020-10-20
541,YZ05,man69,78,84.85,10.77,2020-08-19,2020-10-22
542,OC83,man53,19,45.01,16.91,2020-09-19,2020-10-01
543,PI02,man57,54,74.2,26.4,2020-09-14,2020-10-01
544,OU34,man29,16,76.47,29.04,2020-08-12,2020-10-24
545,XF72,man80,74,26.63,27.61,2020-09-16,2020-10-22
546,JR75,man58,46,62.14,17.62,2020-08-19,2020-10-24
547,LJ96,man27,84,93.88,28.68,2020-09-17,2020-10-17
548,MT36,man81,38,52.82,13.23,2020-09-08,2020-10-26
549,XD57,man27,31,83.84,11.39,2020-08-30,2020-10-02
550,OU68,man62,96,38.59,14.17,2020-09-23,2020-10-15
551,YX63,man76,42,23.59,13.55,2020-08-30,2020-10-05
552,ME66,man37,3,22.96,28.24,2020-09-15,2020-10-22
553,SO08,man43,11,43.25,10.62,2020-09-19,2020-10-12
554,RY63,man22,96,69.85,20.13,2020-09-10,2020-10-10
555,FL07,man00,98,54.6,16.37,2020-09-20,2020-10-21
556,VB42,man79,24,41.35,22.56,2020-08-13,2020-10-16
557,BR84,man45,89,30.75,26.32,2020-07-29,2020-10-13
558,HC38,man80,28,81.04,26.98,2020-08-20,2020-10-20
559,CU81,man65,13,37.71,16.39,2020-09-15,2020-10-10
560,SB31,man97,57,41.38,18.96,2020-08-12,2020-10-01
561,HC63,man95,40,39.13,19.58,2020-09-16,2020-10-03
562,HL00,man07,89,33.15,17.23,2020-09-09,2020-10-02
563,FW60,man10,55,60.39,14.18,2020-07-31,2020-10-08
564,YR54,man01,5,53.21,10.93,2020-08-05,2020-09-30
565,PJ65,man83,95,43.46,16.77,2020-09-13,2020-10-25
566,UD84,man70,52,43.98,14.44,2020-09-08,2020-10-23
567,YP22,man03,3,65.8,21.45,2020-08-17,2020-10-01
568,VA42,man88,78,75.18,27.5,2020-08-17,2020-10-22
569,TI54,man51,63,51.19,11.57,2020-09-26,2020-10-11
570,AW24,man47,35,95.39,12.23,2020-09-03,2020-09-30
571,NF92,man87,93,46.06,26.76,2020-09-16,2020-10-10
572,KN77,man56,94,21.02,10.74,2020-08-02,2020-10-17
573,GD90,man89,21,90.62,25.93,2020-07-31,2020-10-16
574,BY94,man32,50,90.09,13.44,2020-07-29,2020-10-02
575,RO34,man25,63,49.52,20.02,2020-08-30,2020-09-28
576,UA81,man38,23,25.91,18.64,2020-08-16,2020-10-05
577,DY17,man15,78,74.47,10.35,2020-09-06,2020-10-17
578,TO59,man08,25,98.59,18.96,2020-09-03,2020-10-08
579,QF79,man48,12,37.56,16.4,2020-09-08,2020-10-03
580,TF45,man85,33,96.99,17.3,2020-08-04,2020-10-14
581,MX86,man23,6,31.86,16.53,2020-09-23,2020-10-10
582,ZM81,man68,15,99.76,10.75,2020-08-17,2020-10-02
583,WI81,man02,70,74.22,16.38,2020-08-11,2020-10-13
584,LU58,man19,97,29.77,21.48,2020-08-09,2020-10-15
585,JB60,man83,77,50.56,17.02,2020-09-26,2020-10-25
586,VA47,man07,18,53.89,29.67,2020-07-29,2020-10-16
587,YD03,man88,73,62.5,18.12,2020-08-23,2020-10-24
588,KY62,man48,25,25.2,25.19,2020-07-28,2020-10-14
589,YA04,man41,57,99.09,27.1,2020-07-31,2020-10-03
590,OZ38,man47,94,96.92,16.47,2020-08-28,2020-09-27
591,PV17,man10,36,94.07,26.45,2020-09-04,2020-10-21
592,JE78,man87,93,22.21,21.42,2020-08-06,2020-10-01
593,NH32,man17,57,56.04,19.7,2020-07-28,2020-10-02
594,EG34,man99,44,64.47,28.65,2020-08-01,2020-10-23
595,IK04,man24,26,58.53,23.82,2020-09-05,2020-10-20
596,EQ49,man14,75,96.54,20.36,2020-08-22,2020-10-09
597,TA11,man16,47,69.56,21.96,2020-08-22,2020-10-19
598,OE41,man71,7,86.38,22.89,2020-09-20,2020-10-13
599,AG70,man63,31,71.37,27.55,2020-08-20,2020-10-21
600,NP57,man28,45,41.31,12.33,2020-08-17,2020-10-06
601,CT21,man03,86,92.33,18.7,2020-09-26,2020-10-15
602,TY39,man67,44,27.87,24.23,2020-08-07,2020-10-05
603,OE53,man80,23,49.32,10.23,2020-09-22,2020-10-13
604,CW67,man33,91,58.16,14.13,2020-08-21,2020-10-09
605,ZL30,man85,84,23.99,25.28,2020-08-07,2020-10-16
606,JO87,man93,73,26.06,23.22,2020-08-24,2020-10-15
607,OG54,man81,96,34.32,10.37,2020-09-08,2020-10-15
608,OR79,man65,18,48.85,12.34,2020-08-09,2020-10-18
609,VH37,man13,9,68.2,20.09,2020-09-18,2020-10-09
610,LK01,man60,84,92.09,10.87,2020-08-11,2020-10-06
611,WE48,man70,11,32.58,26.9,2020-09-23,2020-10-12
612,ZZ61,man53,25,36.29,21.31,2020-08-17,2020-10-11
613,TP06,man44,84,22.51,22.45,2020-08-26,2020-10-02
614,JJ50,man40,15,44.54,20.14,2020-09-18,2020-10-26
615,CX49,man10,1,95.26,11.01,2020-09-23,2020-09-28
616,GL02,man77,67,43.6,19.53,2020-09-15,2020-10-19
617,NF31,man52,32,74.96,17.25,2020-08-21,2020-10-06
618,UA24,man65,66,36.49,11.46,2020-09-24,2020-10-25
619,AH41,man19,9,59.91,22.58,2020-09-05,2020-10-08
620,VN75,man36,75,77.83,23.81,2020-08-27,2020-10-01
621,TH89,man67,45,58.91,16.43,2020-09-24,2020-09-29
622,EC05,man92,22,62.85,26.34,2020-08-02,2020-10-16
623,SM05,man46,4,53.4,17.76,2020-07-31,2020-10-21
624,BR43,man53,37,65.39,22.2,2020-08-12,2020-10-01
625,PR25,man40,45,41.01,13.65,2020-09-25,2020-10-09
626,NW43,man73,11,64.05,21.12,2020-09-07,2020-09-27
627,BO54,man69,5,88.06,12.02,2020-09-02,2020-10-05
628,ZN04,man86,97,56.91,14.69,2020-08-07,2020-10-13
629,SZ61,man73,59,65.97,24.54,2020-09-08,2020-10-22
630,JF54,man24,31,75.78,12.42,2020-09-20,2020-09-29
631,HL22,man53,78,74.22,25.14,2020-09-21,2020-10-01
632,DI80,man41,18,94.46,16.68,2020-09-19,2020-10-25
633,GM14,man71,39,83.45,15.89,2020-08-15,2020-10-26
634,VV11,man48,85,39.06,28.46,2020-07-31,2020-10-02
635,OF96,man63,95,42.67,12.19,2020-09-01,2020-10-03
636,IQ18,man65,98,36.34,27.94,2020-08-05,2020-10-12
637,NZ36,man85,43,96.4,16.76,2020-08-12,2020-10-26
638,CW48,man51,39,57.79,22.48,2020-08-22,2020-10-25
639,DQ97,man59,43,30.55,13.45,2020-08-13,2020-10-11
640,OJ71,man56,100,39.46,15.26,2020-09-11,2020-10-13
641,TN65,man29,72,54.74,19.9,2020-09-14,2020-09-27
642,FY68,man52,45,29.83,21.97,2020-08-19,2020-10-12
643,DE76,man04,33,94.61,27.86,2020-08-26,2020-10-12
644,XO44,man57,94,36.95,20.93,2020-08-17,2020-10-15
645,OB43,man60,84,45.8,24.59,2020-08-26,2020-10-05
646,QS84,man05,59,38.84,19.03,2020-09-19,2020-09-29
647,MZ16,man33,87,36.8,22.72,2020-08-30,2020-10-10
648,EM54,man33,48,61.11,17.83,2020-08-17,2020-10-14
649,JZ34,man02,100,59.98,12.06,2020-08-07,2020-10-23
650,BD24,man57,30,24.3,10.22,2020-09-04,2020-09-26
651,AY58,man66,1,32.43,28.4,2020-08-26,2020-10-18
652,LO52,man29,90,22.01,11.09,2020-08-17,2020-10-23
653,OW55,man93,63,47.08,24.12,2020-09-19,2020-09-28
654,HS45,man31,67,52.9,19.51,2020-08-14,2020-09-29
655,YQ76,man68,90,55.37,22.42,2020-09-02,2020-10-18
656,TL32,man35,36,63.69,16.21,2020-08-07,2020-10-06
657,DV29,man70,4,75.79,27.0,2020-09-18,2020-09-29
658,HS27,man84,48,72.19,16.52,2020-08-23,2020-10-05
659,RH08,man32,6,95.61,11.47,2020-08-17,2020-09-27
660,CA95,man25,55,85.92,29.44,2020-08-23,2020-10-05
661,PI37,man05,85,76.21,16.9,2020-07-28,2020-09-30
662,JH46,man98,80,42.42,24.61,2020-09-26,2020-10-09
663,PP95,man84,32,39.52,10.82,2020-09-19,2020-10-02
664,MJ93,man53,45,37.53,24.43,2020-08-06,2020-10-09
665,IQ29,man04,34,94.08,15.1,2020-09-23,2020-10-15
666,WL52,man32,44,70.73,26.49,2020-09-20,2020-10-08
667,DY17,man91,10,60.22,29.34,2020-08-08,2020-10-23
668,NP51,man11,21,65.19,23.39,2020-09-18,2020-10-01
669,XE48,man74,45,54.25,21.24,2020-08-31,2020-10-14
670,FS04,man38,39,74.7,23.31,2020-08-26,2020-09-27
671,ZT73,man69,98,45.19,14.77,2020-09-09,2020-10-20
672,ID04,man05,21,67.19,16.58,2020-08-30,2020-10-12
673,RL20,man88,97,62.16,14.6,2020-07-30,2020-10-17
674,DU08,man25,93,62.51,11.31,2020-08-19,2020-10-09
675,OU78,man83,90,29.34,21.46,2020-08-16,2020-10-16
676,JA93,man91,6,96.62,13.46,2020-09-06,2020-10-23
677,YQ34,man85,41,95.21,15.87,2020-08-19,2020-10-25
678,EN84,man91,79,30.87,18.89,2020-08-30,2020-10-24
679,TS64,man30,67,26.25,27.46,2020-08-27,2020-10-01
680,OE79,man78,83,55.98,12.92,2020-08-26,2020-09-28
681,EN79,man40,47,84.85,15.9,2020-09-13,2020-10-11
682,CN56,man16,55,41.39,19.93,2020-08-25,2020-10-11
683,KZ12,man74,84,38.25,28.81,2020-09-25,2020-10-01
684,XQ19,man45,60,57.03,10.22,2020-09-23,2020-10-05
685,GE91,man06,69,64.04,29.92,2020-08-08,2020-10-22
686,KP78,man95,12,37.13,29.81,2020-07-31,2020-10-26
687,FJ09,man52,47,95.23,15.88,2020-08-18,2020-10-06
688,FX33,man66,21,41.62,18.39,2020-08-31,2020-10-07
689,OT47,man36,97,95.73,13.58,2020-08-02,2020-09-28
690,QG24,man87,80,20.93,12.59,2020-08-29,2020-10-04
691,ON98,man16,30,29.28,13.31,2020-08-03,2020-10-15
692,OZ33,man42,55,63.12,25.75,2020-08-26,2020-10-19
693,DD66,man69,25,24.34,14.59,2020-08-15,2020-10-08
694,PB20,man10,83,34.32,25.16,2020-08-22,2020-09-27
695,TV91,man19,88,98.75,14.88,2020-09-25,2020-10-07
696,GR49,man05,75,31.94,10.03,2020-09-16,2020-10-21
697,OA41,man64,13,79.41,13.93,2020-09-21,2020-10-02
698,LZ45,man01,65,48.63,17.11,2020-07-31,2020-10-24
699,YJ46,man13,62,33.03,15.71,2020-08-08,2020-10-22
700,FY67,man64,82,42.6,23.29,2020-09-07,2020-10-09
701,EN25,man56,48,51.21,22.61,2020-09-26,2020-10-22
702,PE69,man86,35,93.91,19.98,2020-09-08,2020-10-14
703,QF91,man65,14,50.46,22.38,2020-09-18,2020-10-22
704,HY56,man96,59,61.72,12.12,2020-09-02,2020-10-20
705,EC71,man29,98,79.76,23.63,2020-09-26,2020-10-04
706,JE27,man23,51,21.56,12.85,2020-08-28,2020-10-07
707,TB01,man97,71,40.32,24.92,2020-08-19,2020-10-19
708,UB72,man16,35,26.91,19.95,2020-08-03,2020-09-27
709,PS85,man60,74,48.4,13.79,2020-08-28,2020-10-10
710,VO90,man77,57,94.34,21.54,2020-08-02,2020-10-24
711,UG56,man80,59,97.69,16.96,2020-08-06,2020-10-15
712,LO33,man77,96,23.79,10.36,2020-09-13,2020-09-27
713,ZL03,man63,20,49.4,17.68,2020-09-05,2020-09-27
714,EX09,man42,16,70.72,12.18,2020-08-13,2020-10-10
715,WB27,man95,5,94.38,25.85,2020-09-02,2020-10-18
716,ES13,man01,17,97.22,17.76,2020-07-30,2020-10-05
717,KG24,man32,74,42.81,11.14,2020-08-20,2020-10-04
718,NM82,man43,34,88.03,29.71,2020-09-07,2020-10-13
719,OW23,man51,86,75.11,12.5,2020-09-23,2020-10-16
720,TX52,man53,21,67.72,26.77,2020-08-27,2020-10-11
721,DN25,man88,77,57.47,20.09,2020-08-19,2020-10-24
722,XP40,man65,40,25.47,24.35,2020-09-26,2020-10-10
723,PR78,man38,39,52.24,25.45,2020-08-09,2020-10-18
724,JG47,man97,31,83.01,11.57,2020-07-28,2020-10-13
725,RE99,man07,34,36.61,14.73,2020-09-24,2020-10-08
726,UY22,man62,81,21.38,19.46,2020-08-24,2020-10-04
727,LD00,man35,22,76.3,13.09,2020-09-14,2020-10-18
728,CG52,man65,63,23.59,17.78,2020-08-11,2020-10-18
729,JY02,man67,26,95.02,27.06,2020-08-07,2020-10-13
730,YR05,man75,21,90.31,10.49,2020-08-06,2020-09-26
731,WH98,man23,56,41.87,21.48,2020-09-26,2020-10-11
732,FV98,man70,7,99.55,17.15,2020-09-24,2020-10-02
733,CS79,man74,47,27.81,27.48,2020-09-12,2020-10-08
734,MY13,man86,56,75.29,10.95,2020-08-28,2020-09-29
735,AC09,man74,77,28.86,26.65,2020-08-30,2020-10-06
736,PC56,man69,96,59.67,29.16,2020-09-14,2020-10-16
737,DI82,man25,76,98.1,21.97,2020-08-19,2020-10-13
738,FY96,man81,2,27.92,17.46,2020-09-16,2020-09-30
739,CW29,man39,31,63.6,12.58,2020-08-09,2020-10-13
740,RN40,man86,80,56.82,23.87,2020-08-22,2020-10-12
741,WD05,man57,15,58.74,11.3,2020-09-09,2020-09-27
742,EI92,man94,65,64.63,27.67,2020-09-01,2020-10-11
743,XN83,man87,90,64.69,16.38,2020-09-17,2020-10-07
744,XO51,man17,55,31.34,10.76,2020-09-01,2020-10-02
745,CC70,man74,82,96.27,20.63,2020-09-12,2020-10-06
746,KM46,man25,3,96.02,15.17,2020-08-07,2020-10-12
747,NG15,man50,17,84.15,25.41,2020-08-23,2020-10-03
748,RP49,man47,22,85.17,22.75,2020-08-26,2020-10-25
749,YD60,man67,21,71.9,16.42,2020-08-23,2020-10-17
750,NT19,man67,57,98.93,22.39,2020-08-03,2020-09-26
751,QA61,man53,63,27.63,15.95,2020-09-19,2020-09-26
752,RC38,man10,77,26.58,19.74,2020-09-02,2020-09-27
753,UK21,man78,39,59.72,15.11,2020-09-09,2020-10-11
754,VA17,man96,35,69.15,24.91,2020-09-18,2020-10-10
755,ZM27,man38,18,89.4,25.27,2020-09-02,2020-10-13
756,OC31,man67,41,23.53,21.14,2020-08-18,2020-10-12
757,EO72,man81,74,27.79,29.65,2020-08-27,2020-10-16
758,RN89,man72,64,67.19,14.18,2020-08-20,2020-10-23
759,BC85,man31,51,68.93,13.62,2020-08-01,2020-10-19
760,WD47,man58,86,90.94,11.14,2020-07-28,2020-10-10
761,MJ48,man71,88,74.56,13.86,2020-09-13,2020-10-24
762,WK87,man86,87,56.92,10.66,2020-07-29,2020-10-26
763,QD19,man59,54,41.01,17.95,2020-09-04,2020-10-25
764,UZ82,man79,31,56.3,25.98,2020-08-02,2020-10-04
765,DC85,man52,44,41.46,10.94,2020-09-13,2020-10-12
766,WZ28,man00,3,26.72,17.34,2020-07-28,2020-10-07
767,UM90,man97,74,26.8,14.06,2020-08-20,2020-09-28
768,RA55,man03,13,93.42,24.05,2020-08-17,2020-10-20
769,EI03,man96,56,48.91,14.63,2020-08-10,2020-10-24
770,YN51,man80,7,31.69,19.06,2020-09-06,2020-10-25
771,WP10,man29,7,58.32,29.07,2020-09-10,2020-10-02
772,QF53,man52,35,61.61,23.06,2020-08-26,2020-10-08
773,OR73,man81,39,77.94,28.12,2020-09-20,2020-10-03
774,YH03,man88,35,80.51,16.41,2020-08-10,2020-10-17
775,OX64,man72,27,95.31,25.12,2020-09-02,2020-10-17
776,BU33,man06,83,92.74,10.48,2020-09-07,2020-10-04
777,MJ65,man04,8,24.88,25.48,2020-09-12,2020-10-11
778,NB55,man73,56,49.32,13.65,2020-08-24,2020-10-16
779,KO08,man01,2,45.66,26.65,2020-09-01,2020-09-28
780,HX52,man79,15,48.69,27.24,2020-09-15,2020-10-18
781,YM43,man85,49,42.71,17.99,2020-09-21,2020-10-19
782,BA05,man28,79,45.41,25.28,2020-09-07,2020-10-15
783,DL34,man94,28,73.09,29.4,2020-09-03,2020-10-21
784,WA30,man19,53,77.67,13.94,2020-09-25,2020-10-11
785,TW04,man90,80,96.57,24.89,2020-09-15,2020-10-08
786,IT27,man23,99,51.47,18.93,2020-09-10,2020-10-07
787,TV42,man87,72,85.66,28.19,2020-08-26,2020-10-13
788,WO94,man81,65,64.57,23.24,2020-09-21,2020-09-30
789,LC31,man94,55,86.48,10.87,2020-08-27,2020-10-20
790,YV15,man42,83,31.82,17.35,2020-09-03,2020-10-18
791,VV66,man00,10,70.82,10.37,2020-08-15,2020-10-09
792,DM05,man16,10,73.33,27.68,2020-08-04,2020-10-09
793,QS14,man27,68,51.17,10.37,2020-08-30,2020-10-19
794,ZD07,man65,85,30.03,20.23,2020-08-26,2020-10-05
795,OO72,man35,73,38.5,29.46,2020-08-07,2020-10-25
796,PR72,man17,13,75.29,27.05,2020-08-23,2020-10-22
797,KO84,man45,9,67.04,14.99,2020-08-30,2020-10-24
798,RO81,man29,63,71.95,22.41,2020-09-22,2020-10-08
799,JG21,man27,32,42.85,28.66,2020-09-21,2020-10-13
800,RW43,man94,59,84.69,18.59,2020-07-30,2020-10-21
801,ML54,man27,38,24.0,12.51,2020-07-29,2020-09-27
802,LW28,man35,35,75.22,11.13,2020-08-07,2020-10-08
803,CW07,man80,100,64.18,13.43,2020-09-18,2020-10-19
804,TH50,man66,73,93.18,26.21,2020-09-11,2020-10-17
805,FF31,man68,17,50.51,28.42,2020-08-17,2020-10-14
806,CM47,man14,60,57.58,28.24,2020-09-03,2020-10-21
807,YJ55,man24,50,96.16,14.03,2020-09-06,2020-10-23
808,NP44,man77,60,37.18,13.09,2020-08-18,2020-09-26
809,FE98,man56,10,32.86,17.85,2020-08-31,2020-10-22
810,MA74,man34,74,80.26,23.69,2020-08-22,2020-10-22
811,KC13,man02,43,79.15,29.96,2020-08-14,2020-10-10
812,BS85,man92,85,71.01,16.84,2020-08-21,2020-10-25
813,HD01,man99,88,59.03,23.49,2020-08-20,2020-10-03
814,PG71,man54,1,27.49,17.57,2020-08-31,2020-09-27
815,IQ60,man23,35,42.88,29.85,2020-09-10,2020-10-23
816,OC19,man11,65,31.71,11.21,2020-08-19,2020-10-16
817,XI38,man28,87,88.66,21.8,2020-09-08,2020-10-05
818,DK72,man38,12,88.26,21.13,2020-09-09,2020-10-02
819,CY52,man32,98,78.31,23.32,2020-09-10,2020-10-04
820,YR73,man23,99,77.51,29.77,2020-08-13,2020-10-02
821,DA26,man41,15,78.67,13.78,2020-08-07,2020-10-03
822,AH47,man87,100,22.0,20.67,2020-09-20,2020-10-23
823,IC61,man81,54,50.26,25.25,2020-07-29,2020-10-17
824,SB53,man45,30,83.56,10.28,2020-09-07,2020-10-20
825,EC85,man00,47,52.11,28.57,2020-08-04,2020-10-05
826,SL08,man58,60,44.1,16.68,2020-08-31,2020-10-24
827,ZR61,man15,61,70.72,27.31,2020-08-09,2020-10-03
828,AB75,man49,99,25.91,19.51,2020-08-22,2020-10-14
829,FU21,man95,57,26.32,13.68,2020-07-28,2020-09-30
830,XG22,man35,82,29.13,28.78,2020-08-17,2020-09-27
831,JW63,man00,50,89.39,26.16,2020-08-19,2020-10-04
832,JY39,man15,59,64.1,13.31,2020-08-16,2020-10-24
833,NO44,man41,74,36.4,15.16,2020-09-10,2020-10-24
834,PN79,man53,20,67.16,26.13,2020-09-04,2020-10-09
835,OD14,man58,55,43.82,20.24,2020-08-08,2020-10-07
836,OO07,man26,25,30.81,23.02,2020-09-21,2020-10-06
837,HP86,man00,64,25.55,27.63,2020-09-08,2020-10-21
838,SD75,man00,67,80.77,15.31,2020-09-02,2020-10-19
839,FV78,man98,18,28.56,20.38,2020-09-26,2020-09-27
840,YM45,man55,9,57.6,11.69,2020-08-19,2020-09-28
